now,messages,Hex_Code,Aircraft_Type,Flight_Number,Registration,t,Barometric_Altitude,Geometric_Altitude,Ground_Speed,track,geom_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,nav_modes,Latitude,Longitude,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,baro_rate,true_heading,dbFlags,nav_altitude_fms,calc_track,mag_heading,ias,tas,mach,wd,ws,oat,tat,track_rate,roll,gpsOkBefore,gpsOkLat,gpsOkLon,rr_lat,rr_lon,lastPosition.lat,lastPosition.lon,lastPosition.nic,lastPosition.rc,lastPosition.seen_pos
1704067199.122,148041829,75839f,other,PAL511  ,RP-C9916,A321,36050,,460.0,233.0,,6547,,A3,,,,,3.3428649999999998,108.379662,0.0,0.0,1.779,,,,,,,,,,,[],[],31541579,1.8,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a0948,other,,PK-STD,A320,33375,,460.0,99.0,,2365,,A3,,,,,-6.687462,108.492645,0.0,0.0,1.671,1.0,,,,,,,,,,[],[],4901323,1.7000000000000002,-49.5,920.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,76aa78,other,,9V-JSX,A320,37000,,452.0,131.0,,0172,,A0,,,,,-2.327565,108.500549,0.0,0.0,1.694,0.0,,,,,,,,,,[],[],4091116,1.7000000000000002,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a051f,other,BTK6656 ,PK-LAW,A320,31575,,460.0,100.0,,2303,,A3,,,,,-6.470947,108.511963,0.0,0.0,23.85,2.0,,,,,,,,,,[],[],6163202,23.9,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,872fa0,other,ANA836  ,JA923A,B789,,,484.0,31.0,,7155,,A5,,,,,-2.940628,109.107788,0.0,0.0,33.804,,,,,,,,,,,[],[],33599920,33.8,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a021d,adsb_icao,GIA207  ,PK-GFD,B738,26000,27800.0,409.9,318.0,0.0,4640,,A0,,,,,-7.346786,109.284358,8.0,186.0,19.808,0.0,,8.0,,2.0,unknown,,,0.0,0.0,[],[],4371430,15.8,-28.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a095a,adsb_icao,CTV1101 ,PK-GJQ,AT76,15500,16500.0,241.9,97.13,0.0,2337,,A0,1013.2,15504.0,,,-7.693176,109.421129,8.0,186.0,0.459,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],934646,0.5,-22.5,0.0,96.96,,,,96.33,202.0,264.0,0.40800000000000003,95.0,22.0,3.0,12.0,,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,8a01e0,adsb_icao,GIA401  ,PK-GMF,B738,36000,38550.0,448.4,277.05,0.0,4402,,A0,1013.2,36000.0,,,-6.271378,110.202295,8.0,186.0,0.459,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],4236176,0.5,-24.7,-128.0,277.29,,,,276.68,247.0,442.0,0.748,78.0,7.0,-43.0,-17.0,-0.03,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,7504d0,other,,9M-RAU,A320,125,,70.0,249.0,,5264,,,,,,,1.487686,110.353722,0.0,0.0,1.779,,,,,,,,,,,[],[],11282201,1.8,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a1823,adsb_icao,LNI3569 ,PK-LFL,B739,14150,15050.0,368.0,227.42,-1984.0,4412,,A0,1013.2,8000.0,,,-7.806857,110.424389,8.0,186.0,0.459,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],4060480,0.5,-18.1,-1792.0,225.14,,,,224.47,281.0,356.0,0.548,93.0,21.0,5.0,21.0,0.0,0.18,,,,,,,,,,
1704067199.122,148041829,8a036b,adsb_icao,AWQ750  ,PK-AXY,A320,36025,38625.0,468.2,296.78,0.0,4404,,A0,1010.0,36000.0,,,-6.283156,111.012584,8.0,186.0,1.363,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],21477705,0.5,-26.2,0.0,296.99,,,,296.37,260.0,462.0,0.784,102.0,6.0,-44.0,-16.0,-0.03,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,8a04a4,adsb_icao,CTV252  ,PK-GLZ,A320,35025,37550.0,461.1,90.99,64.0,2341,,A0,1009.0,35008.0,,,-6.98735,111.147564,8.0,186.0,0.459,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],5343739,0.5,-27.4,-64.0,89.6,,,,88.95,265.0,466.0,0.78,24.0,12.0,-40.0,-12.0,0.03,0.7000000000000001,,,,,,,,,,
1704067199.122,148041829,8a07a0,other,AWQ328  ,PK-AZM,A320,31775,,470.0,328.0,,7006,,,,,,,-5.776199,111.538933,0.0,0.0,1.7149999999999999,0.0,,,,,,,,,,[],[],23414833,1.7000000000000002,-49.5,670.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,78193b,other,,B-30F1,A21N,23600,,376.0,294.0,,3133,,,,,,,24.290268,111.71758,0.0,0.0,21.756,,,,,,,,,,,[],[],3316724,21.8,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,8a09f8,other,,PK-TLF,A320,36025,,450.0,296.0,,4407,,,,,,,-6.625488,111.791054,0.0,0.0,1.671,,,,,,,,,,,[],[],978333,1.7000000000000002,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780b89,adsb_icao,CQN2025 ,B-9976,A320,32100,33825.0,370.7,226.97,32.0,3124,none,A3,1013.6,32096.0,0.0,,21.776642,111.933455,8.0,186.0,0.62,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],1463195,0.2,-30.6,0.0,234.74,,,,237.66,275.0,458.0,0.76,264.0,102.0,-34.0,-6.0,0.0,0.0,,,,,,,,,,
1704067199.122,148041829,78135f,adsb_icao,CSN3789 ,B-1241,B738,30100,31625.0,356.2,247.03,0.0,4222,none,A3,1013.6,30112.0,253.83,,21.796463,112.165017,8.0,186.0,16.025,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],6360584,9.6,-33.8,0.0,250.69,,,,253.65,284.0,458.0,0.752,264.0,106.0,-29.0,-1.0,0.03,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,78056f,adsb_icao,CSZ9734 ,B-6563,A320,30500,31950.0,553.2,46.61,1312.0,4515,none,A3,1013.6,31104.0,,,22.679535,112.172408,8.0,186.0,0.79,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3753873,0.0,-16.2,1472.0,38.38,,,,41.48,290.0,466.0,0.772,263.0,114.0,-33.0,-5.0,-0.03,-0.88,,,,,,,,,,
1704067199.122,148041829,78109a,adsb_icao,CSN6772 ,B-8675,A321,23600,24700.0,388.5,227.19,0.0,0603,none,A3,1012.8,23616.0,,,22.010922,112.204081,8.0,186.0,0.271,2.0,1.0,9.0,1.0,3.0,perhour,1.0,3.0,0.0,0.0,[],[],3616027,0.0,-17.4,0.0,231.13,,,,234.14,304.0,438.0,0.704,259.0,57.0,-18.0,7.0,0.03,-0.7000000000000001,,,,,,,,,,
1704067199.122,148041829,8a02cb,other,,PK-AXU,A320,36050,,460.0,296.0,,4410,,,,,,,-6.861053,112.218269,0.0,0.0,1.7149999999999999,,,,,,,,,,,[],[],13191945,1.7000000000000002,-49.5,-60.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,76b861,adsb_icao,TGW397  ,9V-NCA,A21N,35975,38550.0,467.0,244.92,,,,A3,1012.8,36000.0,243.28,,6.074927,112.237086,8.0,186.0,0.313,2.0,1.0,9.0,4.0,3.0,perhour,,,0.0,0.0,[],[],28246555,0.30000000000000004,-20.8,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,781acf,adsb_icao,CHB6229 ,B-321T,A321,17275,18025.0,414.7,142.05,-1120.0,2160,none,A3,1013.6,12800.0,,,22.957283,112.503357,8.0,186.0,0.522,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],1619123,0.0,-16.4,-1024.0,147.78,,,,151.0,299.0,394.0,0.62,259.0,44.0,-7.0,13.0,-0.03,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,780d00,other,,B-1713,B738,23600,,376.0,299.0,,4200,,,,,,,23.964844,112.513428,0.0,0.0,17.78,,,,,,,,,,,[],[],5121997,17.8,-49.5,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780461,adsb_icao,CHH7225 ,B-5375,B738,31100,32550.0,518.3,64.03,-64.0,4503,none,A3,1013.6,31104.0,61.17,,22.724808,112.528265,8.0,186.0,0.271,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],2681907,0.30000000000000004,-10.9,-64.0,57.65,,31104.0,,60.82,255.0,420.0,0.6960000000000001,269.0,111.0,-33.0,-10.0,-0.03,-0.18,,,,,,,,,,
1704067199.122,148041829,780dfd,adsb_icao,,B-6101,A333,36100,36275.0,,,,5622,,,1013.0,36096.0,,,34.808039,112.594585,8.0,186.0,55.969,2.0,1.0,9.0,,3.0,perhour,2.0,3.0,0.0,0.0,[],[],16116679,43.4,-20.3,,,,,190.0,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7808fc,adsb_icao,CSZ9398 ,B-5690,B738,11725,12250.0,363.3,146.79,-1504.0,3467,none,A3,1020.0,8896.0,151.88,,22.736346,112.722015,8.0,186.0,5.394,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],3428999,0.30000000000000004,-23.1,-1472.0,148.49,,,,151.7,301.0,362.0,0.56,251.0,11.0,2.0,19.0,0.0,0.0,,,,,,,,,,
1704067199.122,148041829,780b1c,adsb_icao,CSZ9451 ,B-5771,B738,22750,23775.0,354.5,247.27,2240.0,3107,none,A3,1013.6,32096.0,250.31,,22.085175,112.889415,8.0,186.0,0.271,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],5111433,0.30000000000000004,-16.5,2240.0,247.54,,32096.0,,250.66,290.0,414.0,0.664,249.0,59.0,-17.0,5.0,-0.03,-0.18,,,,,,,,,,
1704067199.122,148041829,750204,adsb_icao,MAS2603 ,9M-MXD,B738,38000,40700.0,442.7,240.95,0.0,0401,,A0,1013.2,38000.0,,,4.695831,112.903515,8.0,186.0,2.481,0.0,,8.0,0.0,2.0,unknown,,,0.0,0.0,[],[],20189921,0.0,-18.7,-512.0,239.5,,,,239.94,234.0,434.0,0.744,114.0,15.0,-49.0,-24.0,-0.03,-0.88,,,,,,,,,,
1704067199.122,148041829,7808a3,adsb_icao,CHH7075 ,B-5662,B738,33100,34650.0,527.5,94.35,32.0,4512,none,A3,1013.6,33088.0,97.03,,22.952316,112.994485,8.0,186.0,0.006,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],4100853,0.0,-13.0,0.0,93.74,,33104.0,,97.03,244.0,412.0,0.6960000000000001,277.0,116.0,-42.0,-20.0,-0.03,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,780570,adsb_icao,CSZ9314 ,B-6570,A320,9275,9800.0,301.0,41.63,-672.0,0651,none,A3,1020.0,6912.0,,,22.107422,113.050565,8.0,186.0,0.17300000000000001,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3186726,0.2,-14.6,-704.0,39.91,,,,43.07,250.0,288.0,0.444,255.0,16.0,4.0,15.0,-0.06,-0.18,,,,,,,,,,
1704067199.122,148041829,780952,adsb_icao,CSC3185 ,B-6433,A319,34075,34275.0,415.9,287.78,0.0,3635,none,A3,1013.6,34112.0,,,34.110031,113.181881,8.0,186.0,0.418,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],567666,0.2,-16.3,0.0,285.17,,,,290.57,268.0,446.0,0.776,253.0,36.0,-56.0,-29.0,-0.03,-0.18,,,,,,,,,,
1704067199.122,148041829,780800,other,,B-6828,A320,19900,,434.0,26.0,,4526,,,,,,,24.064807,113.269198,0.0,0.0,21.83,,,,,,,,,,,[],[],824491,21.8,-49.5,1920.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,781fa6,other,,B-32ET,A20N,1975,,160.0,186.0,,4533,,,,,,,23.352127,113.307595,0.0,0.0,21.756,,,,,,,,,,,[],[],1735229,21.8,-49.5,2752.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,78099b,other,,B-5718,B738,ground,,12.0,66.0,,4211,,,,,,,23.408913,113.313862,0.0,0.0,17.834,,,,,,,,,,,[],[],5579347,17.8,-49.5,-768.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780c73,adsb_icao,LKE9521 ,B-5825,B737,21700,22000.0,389.5,267.06,,7462,none,A3,,,,,33.922197,113.314705,8.0,186.0,47.648,2.0,,,1.0,,perhour,,,0.0,0.0,[],[],387231,21.6,-19.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7bb060,other,,B-2996,B733,3625,,192.0,183.0,,5023,,A3,,,,,23.65654,113.35912,0.0,0.0,17.78,,,,,,,,,,,[],[],1540184,17.8,-49.5,-704.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,76b446,other,SIA948  ,9V-MBF,B38M,36000,,460.0,315.0,,4103,,,,,,,-6.603854,113.467415,0.0,0.0,1.737,,,,,,,,,,,[],[],22421788,1.7000000000000002,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,781049,adsb_icao,EPA6309 ,B-1532,B738,10775,11275.0,318.0,41.81,864.0,0617,none,A3,1013.6,13792.0,44.3,,22.205063,113.573414,8.0,186.0,0.17300000000000001,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],4224840,0.0,-12.2,896.0,40.16,,,,43.42,256.0,304.0,0.468,256.0,15.0,5.0,17.0,0.0,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,781c0a,adsb_icao,CQH6927 ,B-325C,A20N,34150,34375.0,415.9,287.78,-32.0,6321,none,A3,1012.8,34112.0,,,34.000684,113.593483,8.0,186.0,0.671,2.0,1.0,9.0,4.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],3572979,0.4,-12.6,-64.0,285.44,,,,290.92,271.0,452.0,0.784,259.0,38.0,-54.0,-27.0,-0.06,-0.18,,,,,,,,,,
1704067199.122,148041829,781537,adsb_icao,,B-303A,A20N,10425,10850.0,310.5,64.84,3328.0,,,,1012.8,14816.0,,,23.33417,113.602804,8.0,186.0,32.153,2.0,1.0,9.0,1.0,3.0,perhour,1.0,3.0,0.0,0.0,[],[],2865590,19.2,-23.3,1856.0,64.85,,,,68.2,253.0,,0.46,,,,,,,,,,,,,,,,
1704067199.122,148041829,7811ef,adsb_icao,,B-1489,B738,2100,2350.0,189.2,61.95,32.0,0377,,A3,1020.0,2304.0,64.69,,22.853897,113.616361,8.0,186.0,45.639,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],3541977,44.3,-24.0,0.0,61.83,,2304.0,,65.21,186.0,194.0,0.292,,,,,-0.03,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,781052,adsb_icao,LKE9563 ,B-1563,B737,19700,20000.0,377.6,237.66,-96.0,6261,none,A3,1013.6,19712.0,243.98,,34.094999,113.64315,8.0,186.0,9.132,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],645206,8.2,-14.2,-128.0,239.35,,30096.0,,244.86,293.0,388.0,0.632,286.0,15.0,-25.0,-5.0,0.03,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,7814bf,adsb_icao,CES2875 ,B-301Z,A20N,25600,25900.0,372.9,287.8,0.0,7742,none,A3,1013.6,25600.0,0.0,,33.934387,113.643195,8.0,186.0,4.803,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3130072,4.8,-16.2,0.0,286.84,,,,292.32,270.0,392.0,0.656,269.0,20.0,-38.0,-18.0,0.0,0.18,,,,,,,,,,
1704067199.122,148041829,8a045b,other,,PK-TMI,GLF4,27000,,404.0,108.0,,2320,,A2,,,,,-8.246841,113.659477,0.0,0.0,35.78,2.0,,,,,,,,,,[],[],659870,35.8,-49.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7806f5,adsb_icao,CBJ5970 ,B-6746,A320,36100,37800.0,404.9,195.61,32.0,3325,none,A3,1013.6,36096.0,0.0,,23.313919,113.703918,8.0,186.0,0.006,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1174355,0.0,-15.6,64.0,210.27,,,,213.75,258.0,460.0,0.78,267.0,123.0,-44.0,-16.0,0.03,-0.18,,,,,,,,,,
1704067199.122,148041829,781dc6,other,,B-221X,B77L,6150,,196.0,251.0,,7741,,A5,,,,,23.72745,113.70605,0.0,0.0,17.906,,,,,,,,,,,[],[],5648576,17.9,-49.5,-704.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7585a1,adsb_icao,CEB272  ,RP-C4118,A21N,1850,2100.0,261.7,334.9,-256.0,2757,none,A3,1020.0,2016.0,0.0,,22.225708,113.717635,8.0,186.0,0.845,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],32267970,0.8,-12.1,-256.0,338.08,,,,341.37,250.0,260.0,0.392,73.0,15.0,,,0.0,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,7812bb,adsb_icao,GCR6533 ,B-1031,A320,10800,11375.0,334.5,51.55,0.0,0641,none,A3,1012.8,10816.0,,,22.484684,113.727875,8.0,186.0,0.006,2.0,1.0,9.0,1.0,3.0,perhour,1.0,3.0,0.0,0.0,[],[],1084501,0.0,-5.9,0.0,50.28,,,,53.61,274.0,322.0,0.5,261.0,15.0,0.0,14.0,0.16,0.7000000000000001,,,,,,,,,,
1704067199.122,148041829,78085f,adsb_icao,CQH6727 ,B-6863,A320,18700,19575.0,407.1,344.33,1632.0,1167,none,A3,1012.8,19712.0,,,23.118726,113.744507,8.0,186.0,20.313,2.0,1.0,8.0,1.0,3.0,perhour,1.0,3.0,0.0,0.0,[],[],2861625,3.2,-20.6,1792.0,336.34,,,,339.79,309.0,412.0,0.648,252.0,56.0,-12.0,10.0,0.03,0.53,,,,,,,,,,
1704067199.122,148041829,78041c,adsb_icao,AMU996  ,B-MBB,A321,6450,6725.0,277.7,78.37,2688.0,3511,,A0,1020.0,16000.0,,,22.352616,113.747457,8.0,186.0,0.333,0.0,,8.0,2.0,2.0,unknown,,,0.0,0.0,[],[],10011623,0.0,-8.2,2688.0,77.72,,,,81.04,251.0,278.0,0.424,353.0,3.0,10.0,20.0,0.0,0.18,,,,,,,,,,
1704067199.122,148041829,780997,adsb_icao,CSN6195 ,B-5721,B738,30100,31450.0,352.1,295.04,32.0,3166,none,A3,1013.6,30112.0,289.69,,23.41214,113.793091,8.0,186.0,0.62,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],5334050,0.6000000000000001,-31.1,64.0,286.35,,,,289.86,283.0,454.0,0.752,260.0,119.0,-33.0,-6.0,-0.06,-0.18,,,,,,,,,,
1704067199.122,148041829,780472,adsb_icao,CSZ9403 ,B-5379,B738,2500,2750.0,169.1,152.53,2464.0,3145,none,A3,1020.0,5888.0,151.17,,22.593291,113.836009,8.0,186.0,0.488,2.0,1.0,9.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],3571014,0.0,-17.5,2432.0,147.8,,5904.0,,151.17,162.0,170.0,0.256,64.0,14.0,,,-0.09,-0.53,,,,,,,,,,
1704067199.122,148041829,040156,adsb_icao,ETH3728 ,ET-AVN,B77L,525,750.0,130.3,70.73,-672.0,7165,none,A5,1020.0,4992.0,73.83,,22.310074,113.846674,8.0,186.0,0.17300000000000001,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],41611893,0.2,-6.3,-768.0,71.03,,,,74.36,141.0,144.0,0.216,75.0,15.0,,,,0.0,,,,,,,,,,
1704067199.122,148041829,780dbc,adsb_icao,CHH7852 ,B-1783,B738,10775,11275.0,272.9,336.91,2496.0,3155,none,A3,1013.6,11808.0,338.91,,22.662964,113.859708,8.0,186.0,0.005,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],2134530,0.0,-7.6,2496.0,334.81,,32096.0,,338.2,230.0,270.0,0.42,241.0,10.0,-1.0,9.0,-0.06,-0.53,,,,,,,,,,
1704067199.122,148041829,78147b,adsb_icao,CSN3749 ,B-1153,B738,13800,14400.0,388.3,41.24,-32.0,3147,none,A3,1013.6,13792.0,40.78,,22.529002,113.863169,8.0,186.0,0.681,2.0,1.0,9.0,1.0,3.0,perhour,1.0,2.0,0.0,0.0,[],[],5966582,0.0,-6.9,0.0,37.59,,,,40.96,299.0,370.0,0.58,272.0,30.0,-5.0,13.0,0.0,0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,780aa6,adsb_icao,CRK650  ,B-LPP,A320,ground,,10.2,,,3553,none,A3,,,,,22.296844,113.899109,8.0,186.0,0.17300000000000001,2.0,,9.0,1.0,3.0,perhour,,3.0,0.0,0.0,[],[],30425594,0.2,-8.8,,157.5,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7b1003,adsb_icao_nt,AF06    ,,,ground,,14.8,67.5,,,,C0,,,,,22.299465,113.902359,8.0,186.0,0.17300000000000001,1.0,,11.0,,2.0,unknown,,,,,[],[],215924,0.2,-12.8,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7b1007,adsb_icao_nt,AF11    ,,,ground,,23.5,261.56,,,,C2,,,,,22.307995,113.903936,11.0,8.0,4.983,2.0,,11.0,0.0,2.0,perhour,,0.0,,,[],[],1498826,3.7,-22.3,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,789234,adsb_icao,CPA691  ,B-LQB,A359,ground,,24.5,,,5340,none,A5,,,,,22.301629,113.906225,8.0,186.0,0.397,2.0,,9.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],28482749,0.4,-2.3,,250.31,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,78922b,adsb_icao,,B-LCQ,A20N,ground,,0.0,,,2000,none,,,,,,22.304455,113.908709,8.0,186.0,3.236,2.0,,9.0,1.0,3.0,perhour,,2.0,,,[],[],18736953,0.6000000000000001,-10.9,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780218,adsb_icao,CPA3142 ,B-LIB,B744,ground,,9.8,,,0545,none,A5,,,,,22.305519,113.908897,8.0,186.0,1.063,2.0,,9.0,1.0,3.0,perhour,,2.0,0.0,0.0,[],[],28189969,1.1,-11.0,,233.44,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780ac0,adsb_icao,,B-LCP,A20N,ground,,0.0,,,2000,none,,,,,,22.306366,113.914986,8.0,186.0,16.463,2.0,,9.0,1.0,3.0,perhour,,2.0,,,[],[],14069488,1.1,-15.3,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780190,adsb_icao,CPA976  ,B-HLP,A333,ground,,10.8,162.0,,6523,none,A5,1020.0,5008.0,,,22.313605,113.915024,8.0,186.0,17.856,2.0,,9.0,1.0,3.0,perhour,,3.0,0.0,0.0,[],[],4087667,17.9,-17.2,,87.19,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,78019c,adsb_icao,CPA958  ,B-HLT,A333,ground,,26.5,,,3351,none,A5,,,,,22.303848,113.915975,8.0,186.0,3.064,2.0,,9.0,1.0,3.0,perhour,,3.0,0.0,0.0,[],[],12280951,3.1,-11.6,,250.31,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7b100b,adsb_icao_nt,SW6     ,SERV,SERV,ground,,14.2,33.75,,,,C0,,,,,22.309881,113.924001,8.0,186.0,14.043,1.0,,11.0,,2.0,unknown,,,,,[],[],681166,14.0,-20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,78021a,adsb_icao,CPA3248 ,B-LID,B744,ground,,4.8,79.0,,7037,none,A5,,,,,22.300803,113.925323,8.0,186.0,7.385,2.0,,9.0,1.0,3.0,perhour,,2.0,0.0,0.0,[],[],27347772,1.8,-10.5,,143.44,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,789248,adsb_icao,,B-HPB,A21N,ground,,1.9,,,,,,,,,,22.316712,113.928947,8.0,186.0,26.934,2.0,,9.0,1.0,3.0,perhour,,3.0,0.0,0.0,[],[],6760421,26.9,-16.9,,340.31,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,780a3c,adsb_icao,CPA881  ,B-KQJ,B77W,ground,,0.0,,,2000,none,A5,,,,,22.311999,113.935038,8.0,186.0,2.371,2.0,,9.0,1.0,3.0,perhour,,2.0,0.0,0.0,[],[],21238639,0.2,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,
1704067199.122,148041829,7802af,adsb_icao,CSN8490 ,B-6293,A320,6575,7050.0,274.1,327.82,-960.0,2212,none,A3,1020.8,5888.0,329.77,,23.381927,113.93811,8.0,186.0,0.016,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],2809675,0.0,-21.7,-960.0,326.23,,,,329.77,249.0,276.0,0.424,259.0,9.0,6.0,16.0,-0.03,0.0,,,,,,,,,,
1704067199.122,148041829,781437,adsb_icao,DKH1890 ,B-1115,B789,8275,8675.0,292.6,61.86,1856.0,3160,none,A5,1020.0,8896.0,340.31,"['autopilot', 'vnav', 'tcas']",22.531935,113.972829,8.0,186.0,0.006,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],8286346,0.0,-10.2,2048.0,61.13,,,,64.51,251.0,286.0,0.44,281.0,8.0,5.0,16.0,-0.28,-4.75,,,,,,,,,,
1704067199.122,148041829,781e85,adsb_icao,CSN3895 ,B-653G,AJ27,13150,13725.0,332.0,0.86,-1088.0,0631,none,A3,1012.8,10816.0,0.0,,22.902025,113.973287,8.0,186.0,0.488,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],584821,0.30000000000000004,-14.5,4096.0,356.55,,4928.0,,59.24,550.0,332.0,0.776,266.0,25.0,-153.0,-138.0,0.0,0.0,,,,,,,,,,
1704067199.122,148041829,780f43,adsb_icao,CES6626 ,B-8405,A321,27150,27425.0,425.0,321.59,-960.0,5112,none,A3,1013.6,26592.0,,,34.462994,113.974113,8.0,186.0,0.908,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1561694,0.9,-14.9,-960.0,318.12,,,,323.79,297.0,438.0,0.74,256.0,29.0,-42.0,-17.0,0.06,-0.35000000000000003,,,,,,,,,,
1704067199.122,148041829,7809b4,other,CSH9435 ,B-5730,B738,2450,2650.0,,112.0,,6260,,A3,,,,,34.477657,114.020805,0.0,0.0,57.951,2.0,,,,,,,,,,[],[],2257850,58.0,-18.7,2368.0,,,,,,,,,,,,,,,,,,,,,,,,
